Gene	trt1	trt2	trt3	ctl1	ctl2	ctl3
Zm00001eb179450	0	0	0	0	0	0
Zm00001eb179460	0	0	0	0	0	0
Zm00001eb179470	1258	1413	1467	1442	1169	1255
Zm00001eb179480	0	0	0	0	0	0
Zm00001eb179490	3406	4100	4163	3660	2708	3130
Zm00001eb179510	137	167	195	209	189	209
Zm00001eb179520	0	0	0	0	0	0
Zm00001eb179530	873	1103	1136	1877	1594	2026
Zm00001eb179540	379	450	369	459	292	337
Zm00001eb179550	527	601	405	558	466	445
Zm00001eb179560	0	0	0	0	0	0
Zm00001eb179570	211	158	165	225	160	164
Zm00001eb179590	0	0	0	0	0	0
Zm00001eb179600	3076	2910	2301	2858	2096	1585
Zm00001eb179610	0	0	0	3	0	0
Zm00001eb179620	0	0	0	0	0	0
Zm00001eb179630	0	0	0	0	0	0
Zm00001eb179640	0	0	0	0	0	0
Zm00001eb179650	0	0	0	0	0	0
Zm00001eb179660	1067	1228	995	1439	1108	1067
Zm00001eb179670	0	0	0	0	0	0
Zm00001eb179680	10	5	37	45	62	36
Zm00001eb179690	33	42	5	43	33	7
Zm00001eb179700	166	248	152	112	151	146
Zm00001eb179710	7	0	6	6	4	5
Zm00001eb179730	563	516	466	882	655	347
Zm00001eb179740	0	0	0	0	0	0
Zm00001eb179750	312	359	305	512	390	357
Zm00001eb179760	1478	1772	1422	2757	2459	2784
Zm00001eb179770	0	0	0	0	0	0
Zm00001eb179780	7	22	0	0	6	0
Zm00001eb179790	0	0	0	0	0	0
Zm00001eb179800	0	0	0	0	0	0
Zm00001eb179810	462	630	507	406	315	335
Zm00001eb179820	1164	1241	1312	1194	1000	788
Zm00001eb179830	148	129	129	151	165	164
Zm00001eb179840	47	33	17	44	60	42
Zm00001eb179850	3	9	22	42	32	42
Zm00001eb179870	236	261	237	352	280	264
Zm00001eb179890	0	6	0	0	0	0
Zm00001eb179900	145	173	130	251	136	155
Zm00001eb179910	95	149	115	136	63	83
Zm00001eb179920	0	0	0	0	0	0
Zm00001eb179930	0	0	0	0	0	0
Zm00001eb179940	937	890	940	864	613	743
Zm00001eb179950	0	0	0	0	0	0
Zm00001eb179960	0	0	0	0	0	0
Zm00001eb179970	0	0	6	4	0	0
Zm00001eb179980	0	0	3	0	7	0
Zm00001eb179990	0	0	0	0	0	0
Zm00001eb180000	0	0	0	0	0	0
Zm00001eb180010	0	0	0	0	0	0
Zm00001eb180020	4	7	0	0	0	0
Zm00001eb180040	0	0	0	0	0	0
Zm00001eb180050	0	0	0	0	0	0
Zm00001eb180060	1372	1458	737	1244	1185	750
Zm00001eb180070	0	0	0	0	0	0
Zm00001eb180080	189	144	207	767	474	326
Zm00001eb180090	0	0	0	0	0	0
Zm00001eb180100	5	20	10	10	17	12
Zm00001eb180110	0	0	0	0	0	0
Zm00001eb180120	0	0	0	0	0	0
Zm00001eb180130	0	0	0	0	0	0
Zm00001eb180140	0	0	0	0	0	0
Zm00001eb180150	23	2	6	2	3	0
Zm00001eb180160	0	0	0	0	0	0
Zm00001eb180170	0	0	0	0	0	0
Zm00001eb180180	0	0	0	3	0	0
Zm00001eb180190	0	0	0	0	0	0
Zm00001eb180210	0	0	0	0	0	0
Zm00001eb180220	400	378	301	417	270	232
Zm00001eb180230	3	0	0	0	6	0
Zm00001eb180240	0	0	0	0	0	0
Zm00001eb180250	0	0	0	0	0	0
Zm00001eb180260	11	14	2	42	16	0
Zm00001eb180270	0	0	0	0	0	0
Zm00001eb180280	0	0	0	0	0	0
Zm00001eb180290	434	582	414	663	470	535
Zm00001eb180320	0	0	0	0	0	0
Zm00001eb180330	419	642	594	477	518	610
Zm00001eb180340	55	55	54	33	36	7
Zm00001eb180350	93	65	110	187	63	69
Zm00001eb180360	16	48	52	77	34	85
Zm00001eb180370	0	0	0	0	0	0
Zm00001eb180380	0	0	0	0	0	0
Zm00001eb180400	0	0	0	6	6	0
Zm00001eb180420	291	323	273	366	243	250
Zm00001eb180430	0	0	0	0	0	0
Zm00001eb180440	0	0	0	0	0	0
Zm00001eb180450	0	0	0	0	0	0
Zm00001eb180460	0	0	0	0	0	0
Zm00001eb180470	207	234	297	171	172	207
Zm00001eb180480	744	761	727	1457	1118	1092
Zm00001eb180490	3	1	0	5	0	0
Zm00001eb180500	0	0	0	0	0	0
Zm00001eb180510	0	0	0	0	0	0
Zm00001eb180520	1555	1983	2170	1646	1198	1467
Zm00001eb180540	377	351	306	666	540	454
Zm00001eb180570	67	41	39	80	34	70
Zm00001eb180590	0	10	12	2	0	0
Zm00001eb180610	0	0	0	0	0	0
Zm00001eb180620	0	0	0	0	0	0
Zm00001eb180630	0	0	0	0	0	0
Zm00001eb180650	149	214	178	235	189	191
Zm00001eb180660	0	0	0	0	0	0
Zm00001eb180670	3782	4827	4198	4874	3384	3318
Zm00001eb180680	660	617	674	574	340	378
Zm00001eb180690	0	0	0	0	0	0
Zm00001eb180710	0	0	0	0	0	0
Zm00001eb180720	0	0	0	0	0	0
Zm00001eb180730	0	0	0	0	0	0
Zm00001eb180740	0	0	0	0	0	0
Zm00001eb180750	0	0	0	0	0	0
Zm00001eb180760	0	0	0	0	0	0
Zm00001eb180780	0	0	0	0	0	0
Zm00001eb180790	1630	1746	2061	2164	1843	1700
Zm00001eb180800	56	96	98	173	126	117
Zm00001eb180810	0	0	5	9	4	39
Zm00001eb180820	0	0	0	0	0	0
Zm00001eb180830	0	0	6	0	0	5
Zm00001eb180840	0	0	0	0	0	0
Zm00001eb180850	260	318	370	545	414	527
Zm00001eb180860	0	0	0	0	0	0
Zm00001eb180880	0	0	0	4	0	0
Zm00001eb180890	783	683	594	802	697	596
Zm00001eb180900	126	207	142	182	157	132
Zm00001eb180910	0	0	0	0	0	0
Zm00001eb180920	927	858	764	941	823	723
Zm00001eb180930	0	0	4	0	0	3
Zm00001eb180950	745	932	544	469	337	263
Zm00001eb180960	0	0	0	0	0	0
Zm00001eb180970	0	0	0	0	0	0
Zm00001eb180980	0	0	0	0	0	0
Zm00001eb180990	0	0	0	0	0	0
Zm00001eb181000	0	0	0	0	0	0
Zm00001eb181010	0	0	0	0	0	0
Zm00001eb181020	0	19	22	7	0	0
Zm00001eb181030	592	747	461	877	526	490
Zm00001eb181040	218	168	158	169	205	147
Zm00001eb181050	0	0	0	0	0	0
Zm00001eb181060	0	0	0	0	0	0
Zm00001eb181070	0	0	0	0	0	0
Zm00001eb181080	0	0	0	0	0	0
Zm00001eb181090	0	0	0	0	0	0
Zm00001eb181100	1114	1154	1111	1032	882	939
Zm00001eb181110	0	0	0	0	0	0
Zm00001eb181120	113	156	94	114	74	61
Zm00001eb181130	0	0	0	0	0	0
Zm00001eb181140	0	0	0	0	0	0
Zm00001eb181150	34	41	33	33	25	29
Zm00001eb181160	2707	3213	2686	3501	2815	2567
Zm00001eb181170	0	0	0	0	0	0
Zm00001eb181190	6	0	3	6	0	3
Zm00001eb181200	0	0	0	0	0	0
Zm00001eb181210	0	0	0	0	0	0
Zm00001eb181220	0	0	0	0	0	0
Zm00001eb181230	1031	1215	1229	1306	1056	1003
Zm00001eb181240	0	0	0	0	0	0
Zm00001eb181260	0	0	0	0	0	0
Zm00001eb181270	170	184	84	148	66	90
Zm00001eb181280	0	0	0	0	0	0
Zm00001eb181290	12	43	27	44	18	23
Zm00001eb181300	4	1	1	5	2	0
Zm00001eb181310	0	0	0	0	0	0
Zm00001eb181320	5	5	5	1	6	8
Zm00001eb181330	9	14	9	16	1	31
Zm00001eb181340	0	0	0	0	0	0
Zm00001eb181350	15	6	0	0	3	0
Zm00001eb181360	0	0	0	0	0	0
Zm00001eb181370	1852	1767	1593	2760	1739	1489
Zm00001eb181380	0	0	0	0	0	0
Zm00001eb181390	0	0	0	0	0	0
Zm00001eb181400	315	302	228	408	279	302
Zm00001eb181410	0	0	0	0	0	0
Zm00001eb181420	0	0	0	1	0	0
Zm00001eb181430	418	482	368	393	317	406
Zm00001eb181460	0	0	0	0	0	0
Zm00001eb181490	0	0	0	0	0	0
Zm00001eb181500	125	224	120	131	102	129
Zm00001eb181510	145	111	147	111	81	81
Zm00001eb181520	0	0	0	0	0	0
Zm00001eb181530	622	752	648	594	419	448
Zm00001eb181550	71	95	98	104	49	34
Zm00001eb181570	61	93	68	137	111	63
Zm00001eb181580	0	0	0	0	0	0
Zm00001eb181590	0	0	0	0	0	0
Zm00001eb181600	0	0	0	0	0	0
Zm00001eb181610	0	0	0	0	0	0
Zm00001eb181620	0	0	0	0	0	0
Zm00001eb181630	0	0	0	0	0	0
Zm00001eb181640	0	0	0	0	0	0
Zm00001eb181650	0	0	0	0	0	0
Zm00001eb181660	0	0	0	0	0	0
Zm00001eb181670	0	0	0	0	0	0
Zm00001eb181680	0	0	0	0	0	0
Zm00001eb181690	79	39	15	20	36	17
Zm00001eb181710	310	355	225	344	279	206
Zm00001eb181720	0	0	0	7	0	0
Zm00001eb181730	0	0	0	0	0	0
Zm00001eb181740	0	0	0	0	0	0
Zm00001eb181750	14	7	11	21	23	21
Zm00001eb181760	273	291	249	270	225	218
Zm00001eb181770	0	0	0	0	0	0
Zm00001eb181780	0	0	0	0	0	0
Zm00001eb181790	0	0	0	0	0	0
Zm00001eb181800	0	0	0	0	0	0
Zm00001eb181810	0	0	0	25	9	10
Zm00001eb181820	145	177	198	196	167	172
Zm00001eb181830	0	0	0	0	0	0
Zm00001eb181840	0	0	8	0	0	0
Zm00001eb181850	60	51	69	228	102	211
Zm00001eb181860	784	763	904	1086	671	702
Zm00001eb181880	1564	1869	1677	1228	1055	1340
Zm00001eb181890	0	0	0	0	0	0
Zm00001eb181900	0	0	0	0	0	0
Zm00001eb181920	0	0	0	0	0	0
Zm00001eb181930	0	0	0	0	0	0
Zm00001eb181940	1773	1670	1387	3200	2205	1972
Zm00001eb181950	0	0	0	0	0	0
Zm00001eb181960	532	689	516	805	607	450
Zm00001eb181970	272	280	240	332	283	158
Zm00001eb181980	202	204	112	173	133	91
Zm00001eb181990	284	411	337	372	178	219
Zm00001eb182000	1262	1331	1178	1725	1027	1081
Zm00001eb182010	71	69	63	69	54	53
Zm00001eb182020	3	1	1	3	7	0
Zm00001eb182030	0	0	1	0	0	7
Zm00001eb182040	0	0	0	0	0	0
Zm00001eb182050	0	0	0	0	0	0
Zm00001eb182070	243	293	209	260	173	136
Zm00001eb182080	0	0	0	0	0	0
Zm00001eb182090	1244	1444	1358	1796	1567	1285
Zm00001eb182100	0	0	0	0	0	0
Zm00001eb182110	3	0	0	8	26	0
Zm00001eb182120	0	0	0	0	0	0
Zm00001eb182130	3	0	22	10	29	29
Zm00001eb182140	0	0	0	0	0	0
Zm00001eb182150	0	0	0	0	0	0
Zm00001eb182160	0	0	0	0	0	0
Zm00001eb182170	0	0	0	0	0	0
Zm00001eb182180	0	0	0	0	0	0
Zm00001eb182190	0	0	0	0	0	0
Zm00001eb182200	0	0	0	0	0	0
Zm00001eb182210	0	0	0	0	6	0
Zm00001eb182260	112	264	136	237	103	56
Zm00001eb182270	16	0	0	5	8	19
Zm00001eb182290	254	348	210	258	236	197
Zm00001eb182300	0	0	0	0	0	0
Zm00001eb182310	26	64	49	89	66	27
Zm00001eb182320	0	0	0	0	0	0
Zm00001eb182330	797	1206	940	1272	1210	1196
Zm00001eb182340	0	0	0	0	0	0
Zm00001eb182360	17	13	28	43	39	48
Zm00001eb182370	0	0	0	0	0	0
Zm00001eb182380	484	493	447	726	531	392
Zm00001eb182400	0	0	0	0	0	0
Zm00001eb182410	0	0	0	0	0	0
Zm00001eb182430	0	0	0	0	0	0
Zm00001eb182440	70	138	101	104	117	106
Zm00001eb182450	28	28	48	95	61	87
Zm00001eb182460	1340	1371	1202	1707	988	920
Zm00001eb182470	0	0	0	0	0	0
Zm00001eb182480	0	0	0	0	0	0
Zm00001eb182490	217	216	151	346	193	193
Zm00001eb182520	0	0	4	1	0	0
Zm00001eb182530	0	0	0	0	0	0
Zm00001eb182540	1177	1222	1012	1063	773	624
Zm00001eb182550	296	337	280	483	271	377
Zm00001eb182560	0	0	0	0	0	0
Zm00001eb182570	0	0	0	0	0	0
Zm00001eb182580	0	0	0	0	0	0
Zm00001eb182590	55	45	51	96	45	42
Zm00001eb182600	0	0	0	0	0	0
Zm00001eb182610	14	0	26	60	20	6
Zm00001eb182620	0	0	0	1	0	0
Zm00001eb182630	0	0	0	0	0	0
Zm00001eb182640	0	0	0	0	0	0
Zm00001eb182650	2	0	0	2	0	0
Zm00001eb182660	481	534	484	669	427	513
Zm00001eb182670	0	0	0	0	0	0
Zm00001eb182680	110	164	64	133	45	80
Zm00001eb182690	166	79	189	157	103	260
Zm00001eb182700	0	0	0	0	0	0
Zm00001eb182710	0	0	0	0	0	0
Zm00001eb182720	0	0	0	0	0	0
Zm00001eb182740	324	465	281	515	382	365
Zm00001eb182750	161	220	199	235	161	198
Zm00001eb182770	107	149	106	146	124	75
Zm00001eb182780	253	361	263	297	227	152
Zm00001eb182790	0	0	0	0	0	0
Zm00001eb182800	0	0	0	0	0	0
Zm00001eb182810	0	0	0	0	0	0
Zm00001eb182820	551	692	563	627	490	471
Zm00001eb182830	454	397	393	496	347	256
Zm00001eb182840	0	0	0	0	0	0
Zm00001eb182850	0	0	0	0	1	0
Zm00001eb182860	0	0	0	0	0	0
Zm00001eb182870	0	0	0	0	0	0
Zm00001eb182880	0	0	0	0	0	0
Zm00001eb182890	0	0	0	0	0	0
Zm00001eb182900	720	672	777	1066	1003	799
Zm00001eb182910	0	0	0	0	5	3
Zm00001eb182920	23	4	14	7	5	18
Zm00001eb182930	0	0	0	0	0	0
Zm00001eb182940	640	757	558	1065	636	424
Zm00001eb182950	0	0	0	0	0	0
Zm00001eb182960	0	0	0	0	0	0
Zm00001eb182980	27	2	16	15	24	0
Zm00001eb183000	0	0	0	0	0	0
Zm00001eb183010	171	200	101	191	93	88
Zm00001eb183020	0	0	0	0	0	0
Zm00001eb183030	0	0	0	0	0	0
Zm00001eb183040	0	0	0	0	0	0
Zm00001eb183050	0	0	0	0	0	0
Zm00001eb183060	0	0	0	0	0	0
Zm00001eb183070	0	0	0	0	0	0
Zm00001eb183080	0	0	5	0	0	0
Zm00001eb183100	790	909	1010	929	599	729
Zm00001eb183150	24	14	33	57	54	47
Zm00001eb183160	123	99	109	92	68	66
Zm00001eb183170	0	0	0	0	0	0
Zm00001eb183180	5	13	7	4	0	0
Zm00001eb183190	859	1060	621	2020	1336	959
Zm00001eb183200	89	47	26	53	34	48
Zm00001eb183210	5	0	7	26	25	14
Zm00001eb183220	454	637	258	2636	1425	1194
Zm00001eb183240	0	0	0	0	0	0
Zm00001eb183250	123	86	76	154	146	83
Zm00001eb183260	0	0	0	1	0	0
Zm00001eb183270	130	172	165	156	158	169
Zm00001eb183280	16	66	76	43	27	61
Zm00001eb183290	0	0	0	0	0	0
Zm00001eb183310	2	26	43	178	90	110
Zm00001eb183320	604	572	686	798	559	576
Zm00001eb183340	91	48	56	108	79	131
Zm00001eb183350	32	7	34	38	24	10
Zm00001eb183360	0	0	0	0	2	0
Zm00001eb183370	913	1092	1126	1065	866	942
Zm00001eb183380	288	408	420	469	310	335
Zm00001eb183390	848	1024	730	1435	1081	645
Zm00001eb183400	0	0	0	0	0	0
Zm00001eb183410	618	695	509	567	578	634
Zm00001eb183420	478	414	443	475	310	416
Zm00001eb183430	281	312	287	273	194	236
Zm00001eb183440	7	0	0	0	0	0
Zm00001eb183450	0	0	0	0	0	0
Zm00001eb183460	1130	1258	1215	1421	1081	1061
Zm00001eb183470	0	0	2	3	1	0
Zm00001eb183480	0	0	5	0	0	0
Zm00001eb183490	673	707	691	724	551	714
Zm00001eb183500	56	46	26	61	32	49
Zm00001eb183520	0	0	0	0	0	0
Zm00001eb183530	225	393	343	401	358	401
Zm00001eb183540	0	0	0	0	0	0
Zm00001eb183550	0	0	0	0	0	0
Zm00001eb183560	46	28	47	75	49	52
Zm00001eb183570	0	0	0	0	0	0
Zm00001eb183580	157	201	176	310	190	263
Zm00001eb183590	277	268	285	396	262	253
Zm00001eb183600	184	201	121	177	124	88
Zm00001eb183610	1125	1283	1130	1214	1037	816
Zm00001eb183620	0	0	0	0	0	0
Zm00001eb183630	0	0	0	0	0	0
Zm00001eb183640	0	0	0	0	0	0
Zm00001eb183650	12	28	21	20	9	28
Zm00001eb183660	434	412	469	45	97	86
Zm00001eb183680	373	451	294	37	46	65
Zm00001eb183690	24	0	0	4	5	0
Zm00001eb183700	0	0	0	1	0	4
Zm00001eb183710	642	669	886	504	468	466
Zm00001eb183720	0	0	0	0	0	0
Zm00001eb183730	0	0	0	0	0	0
Zm00001eb183740	9	0	0	6	0	4
Zm00001eb183750	364	524	619	294	405	416
Zm00001eb183760	667	667	602	776	607	576
Zm00001eb183770	584	670	541	1160	737	471
Zm00001eb183780	1486	1368	1415	1686	1440	1501
Zm00001eb183790	0	0	0	0	0	0
Zm00001eb183800	0	0	0	0	0	0
Zm00001eb183810	0	0	0	0	0	0
Zm00001eb183820	0	0	0	0	0	0
Zm00001eb183830	728	964	788	1002	793	750
Zm00001eb183840	0	0	0	0	0	0
Zm00001eb183850	0	0	0	0	0	0
Zm00001eb183860	89	109	48	57	41	42
Zm00001eb183870	0	0	0	5	0	0
Zm00001eb183880	1675	1739	1359	1749	1306	860
Zm00001eb183900	8	18	11	2	14	12
Zm00001eb183910	3	0	0	0	0	0
Zm00001eb183920	0	0	0	0	0	0
Zm00001eb183930	0	0	0	0	0	0
Zm00001eb183940	0	0	0	0	0	0
Zm00001eb183950	319	338	345	318	196	202
Zm00001eb183960	1	4	1	3	0	7
Zm00001eb183970	727	884	688	768	648	572
Zm00001eb183980	0	0	0	0	0	0
Zm00001eb183990	0	0	0	0	0	0
Zm00001eb184000	3289	4145	4377	8552	6335	8495
Zm00001eb184010	9	3	0	0	11	0
Zm00001eb184020	0	0	0	0	0	0
Zm00001eb184040	283	249	209	225	192	276
Zm00001eb184050	13	68	54	53	12	55
Zm00001eb184060	0	0	0	0	0	0
Zm00001eb184070	695	695	691	569	444	538
Zm00001eb184080	880	1100	925	1143	891	938
Zm00001eb184090	104	137	127	191	214	105
Zm00001eb184100	523	526	488	536	366	325
Zm00001eb184110	42	30	71	158	99	73
Zm00001eb184140	0	0	0	0	0	0
Zm00001eb184150	265	350	251	447	301	376
Zm00001eb184160	366	379	309	493	355	391
Zm00001eb184170	0	0	0	0	0	0
Zm00001eb184180	0	0	0	0	0	0
Zm00001eb184190	0	0	0	0	0	0
Zm00001eb184200	8	15	8	7	8	24
Zm00001eb184220	1	0	0	0	0	1
Zm00001eb184230	0	0	0	0	0	0
Zm00001eb184240	1010	1162	944	1279	825	1012
Zm00001eb184250	0	0	0	0	0	0
Zm00001eb184260	0	0	0	0	0	0
Zm00001eb184280	0	0	0	0	0	0
Zm00001eb184290	276	330	184	280	199	222
Zm00001eb184300	6	0	10	20	3	4
Zm00001eb184310	46	49	56	60	31	60
Zm00001eb184320	1309	1134	1004	3124	2191	1552
Zm00001eb184330	0	0	0	0	0	0
Zm00001eb184340	23	25	28	62	49	37
Zm00001eb184350	0	0	6	0	0	0
Zm00001eb184360	1	3	0	0	4	0
Zm00001eb184370	0	0	0	0	0	0
Zm00001eb184380	0	0	0	0	0	0
Zm00001eb184390	0	0	0	0	0	0
Zm00001eb184410	861	1041	901	1278	1093	1084
Zm00001eb184420	513	395	336	708	416	367
Zm00001eb184440	0	0	0	0	2	0
Zm00001eb184450	1586	2067	1426	1985	1480	1241
Zm00001eb184460	9	11	14	17	7	20
Zm00001eb184470	17086	19338	17059	12468	9719	9408
Zm00001eb184480	213	262	240	190	141	117
Zm00001eb184490	158	250	165	209	179	131
Zm00001eb184500	334	435	274	413	308	230
Zm00001eb184510	518	535	520	527	337	357
Zm00001eb184520	135	187	126	88	80	103
Zm00001eb184540	549	291	358	491	337	445
Zm00001eb184560	630	761	656	672	571	514
Zm00001eb184570	228	266	254	100	123	72
Zm00001eb184580	0	0	0	0	0	0
Zm00001eb184590	0	0	0	0	0	0
Zm00001eb184600	1379	1462	1434	1960	1396	1258
Zm00001eb184610	0	0	0	0	0	0
Zm00001eb184620	206	311	239	291	153	189
Zm00001eb184630	590	679	579	670	497	567
Zm00001eb184640	0	0	0	0	0	0
Zm00001eb184650	0	0	0	0	0	0
Zm00001eb184660	0	0	0	0	0	0
Zm00001eb184670	31	0	14	23	22	39
Zm00001eb184690	0	0	0	0	0	0
Zm00001eb184700	0	0	0	0	0	0
Zm00001eb184710	0	8	0	17	14	10
Zm00001eb184720	0	0	0	4	0	0
Zm00001eb184730	0	0	0	0	2	0
Zm00001eb184740	0	0	0	0	0	0
Zm00001eb184750	0	0	0	0	0	0
Zm00001eb184760	0	0	0	0	0	0
Zm00001eb184780	0	0	0	0	0	0
Zm00001eb184790	20	11	41	36	15	11
Zm00001eb184800	86	66	95	78	102	40
Zm00001eb184820	0	0	0	0	0	0
Zm00001eb184830	0	0	0	0	0	0
Zm00001eb184840	6	8	13	15	7	3
Zm00001eb184850	532	573	427	603	501	440
Zm00001eb184870	214	304	266	307	246	294
Zm00001eb184880	0	0	0	0	0	0
Zm00001eb184890	0	0	0	0	0	0
Zm00001eb184900	0	3	0	4	0	10
Zm00001eb184920	236	132	126	359	252	236
Zm00001eb184930	198	211	246	310	269	222
Zm00001eb184940	123	177	99	260	152	117
Zm00001eb184950	0	0	0	0	0	0
Zm00001eb184960	0	0	0	0	0	0
Zm00001eb184970	0	0	0	0	0	0
Zm00001eb185000	0	0	4	2	2	0
Zm00001eb185010	0	4	0	0	0	0
Zm00001eb185020	74	77	75	51	36	38
Zm00001eb185030	7010	7658	7120	7313	5693	5511
Zm00001eb185040	19	26	44	165	150	151
Zm00001eb185050	0	0	0	0	0	0
Zm00001eb185070	1030	903	992	935	864	1189
Zm00001eb185080	409	434	392	457	398	540
Zm00001eb185090	769	826	726	824	737	636
Zm00001eb185100	284	261	318	217	255	182
Zm00001eb185110	0	0	0	0	0	0
Zm00001eb185120	0	0	0	0	0	0
Zm00001eb185130	0	0	0	0	0	0
Zm00001eb185140	0	0	0	0	0	0
Zm00001eb185150	0	0	0	0	0	0
Zm00001eb185160	15	43	0	26	9	7
Zm00001eb185170	0	0	0	0	0	0
Zm00001eb185180	0	0	0	0	0	0
Zm00001eb185190	91	161	161	172	196	107
Zm00001eb185220	879	862	510	1053	554	513
Zm00001eb185230	0	0	0	0	0	0
Zm00001eb185240	939	958	1263	485	374	340
Zm00001eb185250	3819	3930	3202	4813	4157	2551
Zm00001eb185260	274	261	253	383	350	177
Zm00001eb185270	0	0	0	0	0	0
Zm00001eb185280	0	0	0	0	0	0
Zm00001eb185290	10	47	52	45	21	7
Zm00001eb185300	58	30	51	107	68	75
Zm00001eb185310	649	798	750	894	513	625
Zm00001eb185320	0	0	0	0	0	0
Zm00001eb185330	107	174	95	240	66	115
Zm00001eb185340	1219	1681	1591	2124	1439	1336
Zm00001eb185350	171	195	161	200	131	147
Zm00001eb185370	266	251	186	311	198	144
Zm00001eb185380	80	77	54	73	58	35
Zm00001eb185390	33	83	55	209	95	77
Zm00001eb185400	7	32	8	16	17	11
Zm00001eb185410	0	0	0	0	0	0
Zm00001eb185420	4	16	19	91	85	67
Zm00001eb185430	0	0	0	0	0	0
Zm00001eb185440	0	0	0	0	0	0
Zm00001eb185450	575	808	547	974	837	606
Zm00001eb185460	0	0	0	0	0	0
Zm00001eb185470	0	9	2	10	6	0
Zm00001eb185480	0	0	0	0	0	0
Zm00001eb185490	0	0	0	0	0	0
Zm00001eb185500	0	0	0	0	2	0
Zm00001eb185510	620	712	558	853	624	503
Zm00001eb185530	296	394	376	353	214	259
Zm00001eb185540	1209	1127	1043	1207	957	920
Zm00001eb185550	627	704	557	1102	788	570
Zm00001eb185560	1	3	5	32	32	0
Zm00001eb185570	179	199	218	212	184	170
Zm00001eb185580	0	0	0	0	4	0
Zm00001eb185590	0	0	0	0	0	0
Zm00001eb185600	0	0	0	0	0	0
Zm00001eb185610	1319	1197	1007	1594	1124	663
Zm00001eb185620	456	493	387	571	307	345
Zm00001eb185630	433	572	518	509	438	389
Zm00001eb185640	373	360	292	245	161	236
Zm00001eb185650	146	248	249	307	216	232
Zm00001eb185660	0	0	0	0	0	0
Zm00001eb185670	16	34	37	110	59	8
Zm00001eb185680	0	0	0	6	0	18
Zm00001eb185690	230	322	224	400	366	262
Zm00001eb185700	706	791	641	877	592	555
Zm00001eb185710	42	39	39	44	31	7
Zm00001eb185730	778	773	747	893	709	582
Zm00001eb185740	2	0	10	4	7	0
Zm00001eb185760	0	5	4	9	6	41
Zm00001eb185770	306	500	470	581	455	246
Zm00001eb185780	97	104	89	110	112	60
Zm00001eb185790	0	0	0	0	0	0
Zm00001eb185800	986	1098	680	1103	886	519
Zm00001eb185820	0	0	0	0	0	0
Zm00001eb185830	1153	1251	2671	1586	1551	2309
Zm00001eb185840	89	47	87	66	67	151
Zm00001eb185850	0	0	0	0	0	0
Zm00001eb185870	7	4	14	22	22	28
Zm00001eb185880	77	113	307	41	96	126
Zm00001eb185890	0	0	0	0	0	0
Zm00001eb185900	0	0	0	0	0	0
Zm00001eb185910	0	0	0	0	0	0
Zm00001eb185920	0	2	0	6	0	0
Zm00001eb185930	1228	1379	1114	1255	1070	1105
Zm00001eb185950	1452	1569	1240	1618	1041	853
Zm00001eb185960	485	392	532	488	287	234
Zm00001eb185970	111	151	126	134	69	67
Zm00001eb185980	167	156	201	319	205	237
Zm00001eb185990	0	0	0	0	0	0
Zm00001eb186000	1162	1322	1144	1282	1116	1095
Zm00001eb186010	0	0	0	0	0	0
Zm00001eb186030	0	0	0	0	0	0
Zm00001eb186050	0	0	0	0	0	0
Zm00001eb186060	6	3	23	5	10	3
Zm00001eb186090	0	0	0	9	0	2
Zm00001eb186100	1492	1792	1660	1401	1287	1034
Zm00001eb186110	0	0	0	0	0	0
Zm00001eb186120	710	622	615	827	591	534
Zm00001eb186130	853	837	868	953	532	433
Zm00001eb186140	51	85	47	100	71	44
Zm00001eb186150	425	324	316	1069	716	539
Zm00001eb186160	0	0	0	0	0	0
Zm00001eb186170	0	0	0	0	0	0
Zm00001eb186190	0	7	7	1	6	0
Zm00001eb186200	446	420	344	676	559	436
Zm00001eb186210	0	0	0	0	0	0
Zm00001eb186220	195	229	213	215	123	114
Zm00001eb186240	1524	1359	1305	2434	1388	1576
Zm00001eb186250	995	1110	874	769	681	573
Zm00001eb186260	0	0	0	3	8	0
Zm00001eb186270	0	0	0	0	0	0
Zm00001eb186280	0	0	0	0	0	0
Zm00001eb186290	0	0	3	8	1	0
Zm00001eb186300	0	11	7	0	0	0
Zm00001eb186310	308	369	254	5	7	17
Zm00001eb186320	2489	2960	2968	2361	2247	2116
Zm00001eb186330	923	1078	1004	1110	831	749
Zm00001eb186340	2	11	1	6	11	1
Zm00001eb186360	0	0	0	0	0	0
Zm00001eb186370	29	68	43	51	41	20
Zm00001eb186380	12	0	9	5	9	21
Zm00001eb186390	0	0	0	0	0	0
Zm00001eb186400	10	0	4	4	10	0
Zm00001eb186410	0	0	0	5	0	0
Zm00001eb186420	0	0	8	3	7	0
Zm00001eb186430	0	0	0	0	0	0
Zm00001eb186440	0	0	0	0	0	0
Zm00001eb186450	636	738	703	905	636	552
Zm00001eb186470	0	0	0	0	0	0
Zm00001eb186480	0	0	0	0	0	0
Zm00001eb186490	0	0	0	0	0	0
Zm00001eb186500	0	0	0	0	0	0
Zm00001eb186510	0	0	0	0	0	0
Zm00001eb186520	0	0	0	0	0	0
Zm00001eb186530	81	20	37	90	102	53
Zm00001eb186540	38	55	42	43	34	67
Zm00001eb186550	0	0	0	0	0	0
Zm00001eb186560	0	0	0	0	0	0
Zm00001eb186570	0	0	0	0	0	0
Zm00001eb186580	0	0	0	0	0	0
