Gene	ExonSize	ck_rep1	ck_rep2	ck_rep3	trt_rep1	trt_rep2	trt_rep3
GRMZM2G460617	897	240	149	231	348	108	202
GRMZM2G460860	1537	17	44	44	140	31	41
GRMZM2G460861	1012	51	69	60	55	23	33
GRMZM2G460866	451	51	49	52	63	45	49
GRMZM2G460988	2529	191	183	181	137	200	149
GRMZM2G461139	635	144	154	160	197	167	182
GRMZM2G461145	1743	310	340	264	233	291	286
GRMZM2G461159	2264	41	67	51	59	69	56
GRMZM2G461186	359	2	7	3	13	9	10
GRMZM2G461269	3508	182	173	167	126	148	157
GRMZM2G461278	2682	25	32	40	17	35	26
GRMZM2G461332	1296	14	8	5	2	11	13
GRMZM2G461356	2972	1387	1460	1316	778	1397	1344
GRMZM2G461447	2920	6	6	2	15	6	19
GRMZM2G461533	627	11	5	17	6	5	13
GRMZM2G461557	2215	252	272	205	243	215	247
GRMZM2G461566	1938	27	38	25	48	21	22
GRMZM2G461569	4096	1236	1236	1222	730	1116	1236
GRMZM2G461586	1052	358	345	458	455	436	570
GRMZM2G461625	984	4	5	0	26	10	29
GRMZM2G461648	1125	1	0	0	19	12	35
GRMZM2G461716	1814	31	32	51	44	12	51
GRMZM2G461791	1236	145	164	161	161	168	243
GRMZM2G461793	1863	345	543	406	495	632	531
GRMZM2G461804	1641	42	54	38	37	52	29
GRMZM2G461808	1432	186	210	159	233	260	228
GRMZM2G461936	3673	173	185	153	120	191	187
GRMZM2G461948	3978	472	550	428	317	419	374
GRMZM2G462047	674	16	14	7	21	12	16
GRMZM2G462062	4378	822	877	704	636	974	880
GRMZM2G462081	1228	6	11	3	14	3	5
GRMZM2G462118	1635	40	31	31	146	167	393
GRMZM2G462140	1704	1976	2159	2002	1976	2034	2403
GRMZM2G462261	2366	183	216	160	185	195	185
GRMZM2G462325	5358	680	814	602	766	788	892
GRMZM2G462417	1968	27	43	21	14	19	25
GRMZM2G462422	1963	147	172	147	75	154	123
GRMZM2G462537	2110	156	166	128	162	174	165
GRMZM2G462613	3661	3091	3831	2916	1485	3319	2899
GRMZM2G462625	3149	284	279	245	184	226	233
GRMZM2G462639	1590	433	459	442	558	461	535
GRMZM2G462711	1015	19	18	22	42	27	30
GRMZM2G462803	6241	725	919	856	433	754	665
GRMZM2G462883	1337	106	85	68	99	42	88
GRMZM2G463032	4419	1117	1291	1200	770	1238	1113
GRMZM2G463227	2354	351	345	279	260	243	303
GRMZM2G463267	1972	331	267	308	246	287	345
GRMZM2G463280	1913	919	846	1072	626	826	1024
GRMZM2G463291	1546	12	17	16	8	19	13
GRMZM2G463318	673	186	176	216	190	229	217
GRMZM2G463445	1698	10	11	2	5	8	12
GRMZM2G463462	2729	1690	1726	1392	1161	1970	2123
GRMZM2G463464	2808	936	1008	987	766	884	1015
GRMZM2G463471	874	28	24	24	21	26	16
GRMZM2G463493	4222	14	15	10	5	10	3
GRMZM2G463525	2222	112	119	146	74	85	66
GRMZM2G463574	3496	198	200	189	212	295	253
GRMZM2G463580	2967	25	22	21	3	19	11
GRMZM2G463640	1823	10	7	15	10	11	22
GRMZM2G463726	2118	14	17	17	28	22	27
GRMZM2G463730	4179	793	878	765	468	815	857
GRMZM2G463904	3415	51	47	16	38	32	13
GRMZM2G463913	1078	4938	4797	3860	6259	2172	5934
GRMZM2G463953	1050	59	26	48	436	26	64
GRMZM2G463996	1526	161	226	195	42	96	37
GRMZM2G464000	3689	1302	1470	1145	915	1524	1360
GRMZM2G464043	918	47	46	19	32	44	43
GRMZM2G464137	1953	739	764	668	1018	825	940
GRMZM2G464157	1147	7	10	6	37	26	66
GRMZM2G464176	1185	98	125	104	38	76	73
GRMZM2G464263	1644	9	8	8	14	15	15
GRMZM2G464295	1596	15	14	4	5	12	14
GRMZM2G464328	1146	1022	866	1310	1335	585	1527
GRMZM2G464382	2509	143	164	149	68	114	127
GRMZM2G464393	2633	10	6	4	5	6	9
GRMZM2G464401	2099	1059	1138	1027	1316	1170	1245
GRMZM2G464491	3052	883	972	1121	455	811	768
GRMZM2G464510	1724	18	23	19	29	30	35
GRMZM2G464515	605	4	10	4	15	2	8
GRMZM2G464523	1053	8	28	6	23	37	17
GRMZM2G464575	2413	497	546	462	308	469	466
GRMZM2G464676	1472	16	20	14	13	18	16
GRMZM2G464709	531	26	34	25	22	19	37
GRMZM2G464754	7440	899	978	853	541	928	751
GRMZM2G464782	3283	920	961	757	432	1009	759
GRMZM2G464818	1517	6	13	11	10	10	25
GRMZM2G464885	1785	225	182	212	171	186	178
GRMZM2G464891	937	650	732	568	522	749	479
GRMZM2G464976	4859	706	723	700	404	774	618
GRMZM2G464985	2616	141	163	147	54	86	73
GRMZM2G465046	1227	16	17	18	46	4	31
GRMZM2G465053	1061	7	17	13	15	15	7
GRMZM2G465165	2474	11	4	1	25	2	14
GRMZM2G465169	3564	190	265	167	139	210	163
GRMZM2G465257	616	34	28	32	10	24	24
GRMZM2G465287	1660	87	92	73	65	92	97
GRMZM2G465333	915	856	1161	942	863	1314	983
GRMZM2G465444	2915	127	127	118	110	104	122
GRMZM2G465553	1357	318	366	319	429	412	368
GRMZM2G465595	1551	0	10	5	12	11	6
GRMZM2G465685	1317	7	6	13	31	6	20
GRMZM2G465764	5649	635	693	676	327	559	538
GRMZM2G465769	672	117	115	132	37	98	139
GRMZM2G465771	2219	27	38	27	17	29	14
GRMZM2G465806	2430	48	57	59	54	46	80
GRMZM2G465833	2278	1116	1112	1153	1019	1131	1418
GRMZM2G465860	681	1769	1405	1910	732	1042	844
GRMZM2G465953	396	8	6	9	127	8	10
GRMZM2G465999	2616	62	65	62	115	142	239
GRMZM2G466139	4497	949	1020	981	825	1188	1444
GRMZM2G466229	393	18	22	10	52	8	17
GRMZM2G466265	1404	13	10	8	12	13	13
GRMZM2G466270	4859	965	1020	767	591	934	818
GRMZM2G466281	4966	835	941	909	924	771	1056
GRMZM2G466292	2309	383	434	426	160	419	400
GRMZM2G466298	4132	82	36	56	78	32	84
GRMZM2G466309	1042	12	18	29	31	4	28
GRMZM2G466460	1204	21	17	28	33	27	28
GRMZM2G466532	779	7	4	2	34	5	9
GRMZM2G466543	2290	46	42	56	209	24	54
GRMZM2G466545	3574	45	115	49	47	107	54
GRMZM2G466549	3626	96	110	216	46	98	114
GRMZM2G466560	3709	412	399	397	331	366	395
GRMZM2G466563	1183	5	32	3	8	23	106
GRMZM2G466578	2619	81	113	112	49	77	103
GRMZM2G466780	2125	701	749	688	647	507	658
GRMZM2G466833	1531	636	721	679	597	599	908
GRMZM2G466835	2565	35	55	38	35	39	36
GRMZM2G467007	2757	456	367	302	514	206	429
GRMZM2G467059	1335	576	512	514	669	554	535
GRMZM2G467069	3581	364	320	271	201	249	184
GRMZM2G467086	1495	435	584	385	382	640	449
GRMZM2G467123	2026	18	28	21	21	24	27
GRMZM2G467134	3310	57	62	60	80	68	79
GRMZM2G467147	2839	750	551	674	577	552	624
GRMZM2G467159	1316	209	189	186	116	209	207
GRMZM2G467169	3486	2710	3166	2479	1868	2867	2494
GRMZM2G467184	1400	23	14	41	233	16	45
GRMZM2G467338	3577	1158	1269	1092	589	1122	1173
GRMZM2G467356	1118	110	70	80	343	52	130
GRMZM2G467370	706	5	5	7	79	2	15
GRMZM2G467435	2353	6	5	6	18	3	16
GRMZM2G467466	2253	168	170	169	97	125	161
GRMZM2G467497	252	24	40	22	22	29	35
GRMZM2G467528	2024	34	25	33	15	18	22
GRMZM2G467576	648	17	12	14	50	1	11
GRMZM2G467640	2474	309	352	326	314	459	498
GRMZM2G467682	1835	74	66	68	94	100	132
GRMZM2G467717	2469	244	267	266	162	267	201
GRMZM2G467799	8504	6552	6480	6192	3683	6589	6172
GRMZM2G467893	2424	7	8	7	50	32	147
GRMZM2G467907	2037	555	508	512	341	432	398
GRMZM2G467992	754	713	655	617	721	760	642
GRMZM2G468111	886	7	46	15	775	92	52
GRMZM2G468132	3029	320	341	310	208	346	356
GRMZM2G468140	1754	27	56	26	50	39	25
GRMZM2G468260	3265	1439	1440	1049	815	1523	1205
GRMZM2G468299	1354	36	56	41	18	56	42
GRMZM2G468348	1878	18	10	11	10	11	15
GRMZM2G468439	1777	127	107	128	118	88	123
GRMZM2G468479	3957	125	132	85	113	102	118
GRMZM2G468495	2171	1	7	1	41	6	24
GRMZM2G468535	2156	119	120	104	121	97	137
GRMZM2G468610	1103	18	13	15	16	21	32
GRMZM2G468661	1780	12	26	12	43	10	8
GRMZM2G468682	2554	525	601	459	401	628	519
GRMZM2G468693	3345	423	513	435	507	700	903
GRMZM2G468740	1072	28	26	28	57	37	40
GRMZM2G468756	2671	27	24	17	61	50	156
GRMZM2G468799	3180	686	791	598	404	635	597
GRMZM2G468855	1582	83	83	82	71	39	50
GRMZM2G468932	961	16	18	21	113	21	22
GRMZM2G469012	796	195	216	180	154	166	165
GRMZM2G469111	2745	579	680	791	532	622	769
GRMZM2G469142	2107	510	572	556	598	527	445
GRMZM2G469162	4107	1132	1263	1161	778	1285	1162
GRMZM2G469175	2299	162	205	132	37	101	46
GRMZM2G469224	1899	8	8	21	23	5	22
GRMZM2G469304	2163	34	27	41	16	25	40
GRMZM2G469380	1703	6769	6833	7534	5730	4708	7053
GRMZM2G469409	1851	134	150	129	160	171	173
GRMZM2G469414	4509	112	140	106	71	136	98
GRMZM2G469469	2212	85	110	81	64	58	79
GRMZM2G469477	953	5	2	7	41	2	3
GRMZM2G469523	1210	785	854	787	1210	948	1290
GRMZM2G469551	3978	543	595	601	290	548	634
GRMZM2G469673	326	4	2	4	10	5	13
GRMZM2G469697	711	107	159	100	93	120	122
GRMZM2G469747	1661	327	375	345	185	289	326
GRMZM2G469795	4935	1106	1142	1002	646	1164	1163
GRMZM2G469828	1234	4	5	16	12	15	16
GRMZM2G469873	2361	32	29	34	30	35	48
GRMZM2G469898	1806	1034	1330	1208	814	944	941
GRMZM2G469901	1489	64	91	49	106	117	150
GRMZM2G469969	2082	712	749	628	551	697	652
GRMZM2G470048	5304	11	10	5	3	6	6
GRMZM2G470075	2561	12	8	11	12	10	11
GRMZM2G470292	1330	576	626	594	354	626	588
GRMZM2G470305	2691	17	5	8	11	8	5
GRMZM2G470307	2900	6	5	9	1	8	13
GRMZM2G470438	3613	45	46	47	28	41	47
GRMZM2G470442	2176	9	12	13	22	15	34
GRMZM2G470452	1468	5	9	10	1	8	9
GRMZM2G470461	2199	163	166	138	84	114	103
GRMZM2G470499	2855	52	86	48	37	62	70
GRMZM2G470513	1780	453	625	489	823	545	567
GRMZM2G470524	1474	26	20	7	27	35	20
GRMZM2G470556	5714	1069	1025	1042	674	1069	1143
GRMZM2G470666	3135	17	14	26	17	26	32
GRMZM2G470671	1606	24	32	28	52	30	56
GRMZM2G470740	2431	872	922	823	643	872	765
GRMZM2G470862	917	287	335	355	207	348	314
GRMZM2G470882	1718	21	14	14	15	22	69
GRMZM2G470914	1865	222	371	295	83	281	292
GRMZM2G470942	723	83	88	101	89	84	134
GRMZM2G470974	1068	10	4	19	12	10	30
GRMZM2G470981	1266	9	25	17	37	16	57
GRMZM2G471065	1550	60	99	106	61	61	85
GRMZM2G471083	3847	814	958	716	484	785	722
GRMZM2G471108	5433	84	108	76	50	88	80
GRMZM2G471139	1558	96	120	92	51	106	71
GRMZM2G471142	2145	4	11	9	7	7	7
GRMZM2G471253	450	62	40	90	27	61	37
GRMZM2G471269	2198	1277	1384	1353	1153	1526	1942
GRMZM2G471304	793	0	0	1	21	3	35
GRMZM2G471348	3055	252	271	210	159	170	234
GRMZM2G471357	1691	1014	817	1284	1675	1277	1948
GRMZM2G471362	1845	24	8	13	24	8	9
GRMZM2G471517	1085	13	9	17	37	10	17
GRMZM2G471529	4458	1578	1353	1166	745	1330	1052
GRMZM2G471600	1338	4	6	10	21	6	13
GRMZM2G471635	726	8	8	12	5	4	5
GRMZM2G471670	2396	4	12	3	16	2	4
GRMZM2G471733	2189	59	69	62	43	49	69
GRMZM2G471779	2646	76	93	57	65	74	91
GRMZM2G471805	1229	1800	1583	1328	2510	1894	1395
GRMZM2G471814	1095	5	7	8	8	11	12
GRMZM2G471904	5830	10043	9685	11547	5722	9830	11398
GRMZM2G472023	4528	65	46	47	25	30	43
GRMZM2G472052	2591	414	444	388	672	456	482
GRMZM2G472060	2543	27	43	38	31	16	39
GRMZM2G472146	1406	9	16	16	3	6	12
GRMZM2G472167	2337	83	78	73	178	80	155
GRMZM2G472171	2835	615	665	580	383	636	675
GRMZM2G472231	843	109	112	124	377	141	141
GRMZM2G472248	973	190	155	225	804	122	294
GRMZM2G472266	1559	58	51	60	210	62	86
GRMZM2G472346	1940	133	140	140	112	113	161
GRMZM2G472376	2568	683	827	657	612	723	775
GRMZM2G472382	1880	559	594	581	570	542	609
GRMZM2G472428	6515	2358	2398	2249	1272	2557	2400
GRMZM2G472453	662	8	5	14	31	3	6
GRMZM2G472547	2201	10	14	14	9	16	7
GRMZM2G472625	2293	261	279	286	279	245	249
GRMZM2G472643	1800	34	18	39	115	17	15
GRMZM2G472651	1159	240	256	275	691	230	316
GRMZM2G472654	904	11	10	11	27	6	12
GRMZM2G472655	6490	61	64	68	86	108	184
GRMZM2G472671	1233	2	7	6	41	1	6
GRMZM2G472693	3744	1658	1792	1791	948	1797	1725
GRMZM2G472696	831	23	36	14	31	33	38
GRMZM2G472770	1905	369	462	426	226	415	403
GRMZM2G472780	898	84	70	75	68	77	75
GRMZM2G472827	3112	168	128	144	39	82	34
GRMZM2G472852	711	130	115	180	3504	80	248
GRMZM2G472991	2420	758	704	605	429	705	617
GRMZM2G473001	3695	3890	4247	4084	2250	4441	4069
GRMZM2G473016	1448	24	41	22	131	34	28
GRMZM2G473111	1901	204	169	154	89	184	139
GRMZM2G473138	2703	323	447	316	245	383	339
GRMZM2G473147	1318	1	3	10	39	3	6
GRMZM2G473162	3629	51	31	67	128	27	49
GRMZM2G473250	1049	28	37	28	25	43	48
GRMZM2G473258	1313	74	69	46	46	56	66
GRMZM2G473310	2946	441	545	505	247	516	410
GRMZM2G473356	1752	137	104	176	844	126	278
GRMZM2G473367	1056	345	394	402	400	368	494
GRMZM2G473385	1371	161	168	121	136	232	211
GRMZM2G473411	1476	12	12	30	13	20	15
GRMZM2G473463	2707	528	546	526	689	455	466
GRMZM2G473511	1821	158	186	152	102	147	161
GRMZM2G473533	2906	629	660	580	436	502	522
GRMZM2G473679	342	12	16	13	4	10	10
GRMZM2G473709	1608	94	106	131	112	61	160
GRMZM2G473788	2751	161	220	257	111	126	158
GRMZM2G473906	2535	57	44	55	58	56	85
GRMZM2G473925	1415	18	4	5	4	7	5
GRMZM2G473976	2141	89	85	69	72	137	128
GRMZM2G474019	1291	102	143	135	245	111	137
GRMZM2G474092	3126	303	300	281	360	421	505
GRMZM2G474119	2234	214	222	289	658	324	788
GRMZM2G474153	2205	56	47	54	88	111	223
GRMZM2G474194	1392	5	18	8	7	12	16
GRMZM2G474211	402	21	18	28	16	34	36
GRMZM2G474236	1725	432	375	436	372	463	447
GRMZM2G474258	1179	16	6	10	1	15	12
GRMZM2G474326	1149	4	2	3	31	3	11
GRMZM2G474407	767	4	7	6	26	10	13
GRMZM2G474451	2310	63	48	53	82	72	53
GRMZM2G474459	6954	26	27	39	22	27	24
GRMZM2G474462	990	459	397	369	409	301	400
GRMZM2G474531	2274	895	814	906	522	876	1121
GRMZM2G474537	4258	204	205	141	183	201	206
GRMZM2G474546	3069	630	661	640	411	723	1020
GRMZM2G474555	620	139	128	84	227	33	128
GRMZM2G474575	1263	28	59	37	51	43	52
GRMZM2G474651	2361	21	26	30	34	11	23
GRMZM2G474658	5195	604	663	518	419	565	639
GRMZM2G474726	1995	851	841	789	654	770	723
GRMZM2G474769	2437	128	126	158	213	225	258
GRMZM2G474777	3710	268	216	255	220	268	286
GRMZM2G474798	8784	1562	1756	1709	1089	1669	1557
GRMZM2G474883	1331	55	55	66	187	30	75
GRMZM2G474929	2430	22	15	27	21	23	17
GRMZM2G475017	2859	410	469	436	379	489	546
GRMZM2G475059	1245	98	108	443	311	224	667
GRMZM2G475148	1734	32	28	34	31	31	30
GRMZM2G475168	788	7	0	7	53	15	7
GRMZM2G475263	2469	409	379	448	254	314	379
GRMZM2G475289	1566	9	22	21	8	7	14
GRMZM2G475293	2623	148	189	191	172	163	177
GRMZM2G475305	3082	373	444	332	153	251	180
GRMZM2G475349	684	255	320	247	136	283	240
GRMZM2G475360	3813	380	466	377	404	574	460
GRMZM2G475362	2688	358	342	383	184	411	330
GRMZM2G475380	1110	8	7	5	83	35	48
GRMZM2G475495	2068	148	127	139	116	133	199
GRMZM2G475504	3568	639	634	710	575	743	761
GRMZM2G475536	1657	25	13	11	8	7	3
GRMZM2G475583	3169	429	476	375	329	383	419
GRMZM2G475647	913	4	8	5	11	7	12
GRMZM2G475683	1286	3	6	15	15	1	9
GRMZM2G475743	2034	111	105	121	97	90	132
GRMZM2G475867	3896	811	791	775	567	738	785
GRMZM2G475882	3219	212	200	159	62	155	100
GRMZM2G475897	2716	360	333	317	523	569	609
GRMZM2G475948	2327	97	78	93	118	175	214
GRMZM2G475952	609	1	0	0	454	14	34
GRMZM2G475971	904	5	0	2	16	7	10
GRMZM2G475980	1311	12	13	12	15	11	12
GRMZM2G476009	1622	1668	1655	1671	1600	1618	2086
GRMZM2G476049	1633	12	1	0	45	0	0
GRMZM2G476230	1414	45	26	48	184	19	48
GRMZM2G476538	2541	319	307	346	207	176	165
GRMZM2G476555	948	355	437	355	574	265	465
GRMZM2G476593	3128	71	74	48	27	51	77
GRMZM2G476637	3022	30	34	36	16	30	26
GRMZM2G476652	1224	156	195	98	146	196	166
GRMZM2G476655	863	38	47	23	36	38	45
GRMZM2G476685	2814	45	296	113	17	258	82
GRMZM2G476699	1960	95	66	92	241	63	147
GRMZM2G476762	772	235	175	297	561	228	474
GRMZM2G476810	1257	196	232	134	84	281	127
GRMZM2G476843	1970	57	69	47	63	81	73
GRMZM2G476914	2670	424	420	450	326	340	432
GRMZM2G476933	1911	894	1131	976	643	980	1081
GRMZM2G476973	1461	20	14	16	42	20	28
GRMZM2G477146	1881	481	479	450	407	495	460
GRMZM2G477200	1573	115	116	83	25	78	69
GRMZM2G477205	1366	37	32	26	126	71	80
GRMZM2G477236	4147	905	1000	1087	1976	1081	1202
GRMZM2G477238	1623	56	73	87	27	68	95
GRMZM2G477314	1618	86	97	69	136	104	83
GRMZM2G477325	1130	2887	2484	2886	1645	2189	2154
GRMZM2G477340	2364	79	77	52	108	102	123
GRMZM2G477491	737	40	80	38	52	53	55
GRMZM2G477503	2030	405	424	435	183	316	229
GRMZM2G477609	2091	76	74	53	149	27	68
GRMZM2G477632	672	22	14	27	20	18	19
GRMZM2G477683	3725	24	16	30	31	22	34
GRMZM2G477688	2108	19	13	24	24	14	24
GRMZM2G477694	4127	872	926	879	621	939	919
GRMZM2G477728	1071	2	6	9	27	9	20
GRMZM2G477741	2168	1151	1266	1227	789	1089	970
GRMZM2G477743	1508	752	612	636	547	681	726
GRMZM2G477846	769	110	107	116	265	75	79
GRMZM2G477847	1064	112	98	99	95	120	103
GRMZM2G477872	4606	162	180	171	76	164	122
GRMZM2G477879	1044	349	312	283	148	281	264
GRMZM2G478078	2328	7	7	2	3	18	9
GRMZM2G478160	902	14	1	6	42	5	3
GRMZM2G478212	2069	970	1191	984	571	1101	1032
GRMZM2G478370	2500	556	544	621	402	576	487
GRMZM2G478382	858	288	307	246	153	257	208
GRMZM2G478414	2099	17	43	38	13	3	9
GRMZM2G478417	1872	119	104	91	110	77	154
GRMZM2G478430	844	4	8	1	30	13	6
GRMZM2G478568	1685	181	118	196	1797	167	365
GRMZM2G478621	3121	226	313	224	160	243	238
GRMZM2G478624	1007	6	2	9	20	3	7
GRMZM2G478664	2260	4695	5414	4588	2596	4680	4366
GRMZM2G478709	2407	808	811	806	788	821	784
GRMZM2G478779	2140	35	24	51	12	11	28
GRMZM2G478798	1544	564	567	594	703	507	651
GRMZM2G478807	769	5	25	14	4	20	13
GRMZM2G478876	2396	23	22	28	32	27	22
GRMZM2G479000	1018	6	7	15	118	1	26
GRMZM2G479018	3306	25	39	42	15	33	23
GRMZM2G479038	2006	9	13	20	115	15	20
GRMZM2G479045	802	3	3	1	54	2	6
GRMZM2G479068	1260	27	15	18	21	18	19
GRMZM2G479110	3546	1164	1086	1111	602	1189	898
GRMZM2G479112	2156	146	138	120	185	105	134
GRMZM2G479125	1075	376	384	251	331	296	232
GRMZM2G479163	1501	256	263	216	199	209	268
GRMZM2G479243	3481	221	210	269	258	253	335
GRMZM2G479249	980	25	21	22	69	10	25
GRMZM2G479260	994	6	4	5	28	19	55
GRMZM2G479330	1174	39	20	40	23	12	23
GRMZM2G479340	1683	331	364	298	646	294	432
GRMZM2G479423	2405	742	958	894	1675	1717	1892
GRMZM2G479442	1225	212	228	209	163	247	237
GRMZM2G479529	814	12	3	2	58	6	8
GRMZM2G479546	1699	32	45	45	43	20	45
GRMZM2G479586	606	32	31	17	26	29	29
GRMZM2G479608	1204	2342	2261	2309	2248	2263	3498
GRMZM2G479665	1989	174	244	221	175	200	279
GRMZM2G479703	2761	93	63	88	39	67	74
GRMZM2G479744	2343	979	1079	923	670	1106	949
GRMZM2G479746	3373	1145	1024	766	587	789	783
GRMZM2G479760	1446	52	54	67	46	51	97
GRMZM2G479885	1558	2201	2715	3042	2667	2290	2997
GRMZM2G479906	4554	1071	1054	453	505	1076	388
GRMZM2G479987	3212	79	65	97	48	78	127
GRMZM2G480002	5453	1343	1508	1253	949	1455	1421
GRMZM2G480074	2392	21	18	12	20	16	42
GRMZM2G480171	3836	1483	1708	1534	1013	1772	1399
GRMZM2G480262	1935	267	199	231	214	227	258
GRMZM2G480356	2830	18	15	20	15	22	29
GRMZM2G480364	594	0	0	2	74	5	27
GRMZM2G480380	1488	10	20	5	10	14	8
GRMZM2G480381	2263	43	74	39	32	39	34
GRMZM2G480451	3238	40	36	44	17	21	31
GRMZM2G480480	4541	16	38	17	17	16	9
GRMZM2G480516	2140	1156	1041	1176	641	943	1342
GRMZM2G480607	5316	1112	1285	1265	597	1081	1148
GRMZM2G480620	3888	325	368	319	248	342	352
GRMZM2G480621	432	0	28	0	0	25	0
GRMZM2G480705	3486	12	10	9	16	20	7
GRMZM2G480712	1056	71	112	82	37	86	62
GRMZM2G480809	4529	945	1133	940	691	1025	1035
GRMZM2G480850	768	550	439	759	5849	408	829
GRMZM2G481005	4290	381	341	309	235	473	386
GRMZM2G481069	3626	442	465	434	305	512	394
GRMZM2G481103	1960	341	351	272	218	325	327
GRMZM2G481163	1592	35	41	37	124	42	49
GRMZM2G481222	808	25	28	13	13	30	10
GRMZM2G481261	1449	224	242	256	722	289	310
GRMZM2G481291	619	475	446	442	366	420	505
GRMZM2G481373	2770	202	264	205	145	231	198
GRMZM2G481440	1933	94	124	106	81	70	181
GRMZM2G481452	3047	658	714	690	680	728	762
GRMZM2G481529	1519	111	100	92	67	119	97
GRMZM2G481548	2606	1176	1145	1138	671	1031	1073
GRMZM2G481604	2049	191	225	207	192	146	214
GRMZM2G481730	3402	220	210	265	270	211	276
GRMZM2G481755	2807	1593	1676	1665	1592	1491	1482
GRMZM2G481843	1768	2106	2635	2518	1128	1485	1583
GRMZM2G481904	4249	184	255	257	88	180	196
GRMZM2G482256	1811	29	14	21	62	23	39
GRMZM2G482290	804	41	55	49	33	46	50
GRMZM2G482946	2780	20	11	22	13	8	9
GRMZM2G483598	1090	540	682	659	837	673	759
GRMZM2G483779	518	25	30	35	12	25	27
GRMZM2G483889	1036	8	23	8	1	20	1
GRMZM2G483975	897	226	246	245	165	294	218
GRMZM2G484344	2008	619	717	623	463	537	540
GRMZM2G484653	601	29	27	22	26	33	28
GRMZM2G484880	1369	1128	1011	1006	725	1106	1012
GRMZM2G485559	1591	139	162	154	156	118	150
GRMZM2G485898	2796	21	26	17	3	15	8
GRMZM2G485905	877	6	5	4	10	4	10
GRMZM2G486024	457	7	6	8	9	9	5
GRMZM2G486244	648	17	21	10	10	9	6
GRMZM2G486933	916	10	13	8	9	4	6
GRMZM2G487629	2550	214	204	190	142	189	227
GRMZM2G487778	323	3	49	7	2	50	2
GRMZM2G488346	617	9	13	11	0	14	15
GRMZM2G488458	1088	1037	1025	1063	731	1119	955
GRMZM2G488465	960	398	494	371	257	404	490
GRMZM2G488692	1626	56	65	84	28	73	66
GRMZM2G489119	1619	71	83	41	66	124	66
GRMZM2G489651	539	65	63	45	85	72	56
GRMZM2G491632	656	271	302	256	387	378	254
GRMZM2G491845	602	28	29	27	26	33	21
GRMZM2G492156	1025	113	148	122	139	142	151
GRMZM2G492252	1377	152	149	154	100	129	161
GRMZM2G492296	574	41	76	24	28	58	19
GRMZM2G492915	814	7	9	8	6	16	6
GRMZM2G493395	2749	9	9	13	12	3	23
GRMZM2G494514	3070	246	276	228	214	261	300
GRMZM2G495234	937	48	45	31	21	24	32
GRMZM2G495613	2193	76	57	38	19	45	30
GRMZM2G495626	2401	8	10	15	4	5	8
GRMZM2G496110	1817	34	27	33	17	32	46
GRMZM2G496448	673	12	14	15	10	15	14
GRMZM2G496770	1136	29	26	13	22	38	24
GRMZM2G497131	596	52	47	66	52	45	30
GRMZM2G497531	1361	502	480	529	665	412	563
GRMZM2G497928	652	6	13	15	8	13	13
GRMZM2G498656	1286	235	234	166	144	209	211
GRMZM2G499182	557	138	189	171	72	154	153
GRMZM2G499981	376	17	16	20	29	12	26
GRMZM2G500141	906	7	3	6	8	12	8
GRMZM2G501099	712	13	25	11	9	17	15
GRMZM2G501450	818	186	209	179	79	164	156
GRMZM2G502350	1101	168	133	142	287	260	290
GRMZM2G502467	1003	62	52	61	47	43	59
GRMZM2G502560	1083	65	49	23	42	31	23
GRMZM2G503606	469	8	13	7	3	5	9
GRMZM2G503738	1081	186	208	195	183	239	220
GRMZM2G503990	499	222	224	157	200	267	125
GRMZM2G504398	382	33	77	45	56	54	56
GRMZM2G504401	1340	463	442	426	754	323	565
GRMZM2G504906	1348	65	80	62	78	92	63
GRMZM2G504910	1617	151	169	124	105	152	148
GRMZM2G505380	1302	74	80	76	70	63	85
GRMZM2G506062	1175	240	247	261	299	292	297
GRMZM2G506602	442	38	42	39	81	48	44
GRMZM2G506660	1324	139	125	124	156	150	187
GRMZM2G508434	912	38	27	31	16	23	13
GRMZM2G509537	351	5	2	3	10	6	15
GRMZM2G509619	294	69	90	66	35	84	70
GRMZM2G509876	956	3	7	4	25	5	11
GRMZM2G510387	519	1	1	1	93	5	28
GRMZM2G510522	824	20	25	3	16	16	18
GRMZM2G510796	583	8	13	5	7	5	5
GRMZM2G512386	1962	596	543	595	977	493	532
GRMZM2G512469	643	25	47	32	14	22	37
GRMZM2G513103	572	171	182	145	249	171	128
GRMZM2G513713	1180	6	15	5	33	40	6
GRMZM2G513737	1172	20	27	22	31	22	18
GRMZM2G514812	644	18	12	7	13	24	22
GRMZM2G515580	378	14	13	4	7	12	9
GRMZM2G515595	1042	97	124	95	137	105	105
GRMZM2G515874	1269	26	26	27	20	21	14
GRMZM2G516387	1899	183	205	168	123	198	189
GRMZM2G517332	470	159	193	189	255	144	152
GRMZM2G517408	612	695	794	594	850	769	542
GRMZM2G517849	375	141	176	169	222	146	127
GRMZM2G517972	507	69	65	58	188	50	69
GRMZM2G518717	1243	203	234	186	206	200	221
GRMZM2G519073	2251	552	678	551	475	778	711
GRMZM2G519152	833	59	52	47	72	38	48
GRMZM2G519210	734	1	0	3	47	5	2
GRMZM2G520313	453	48	57	56	57	56	45
GRMZM2G520535	1864	259	288	272	228	338	307
GRMZM2G520903	441	235	279	167	136	192	135
GRMZM2G521844	1777	69	61	52	74	74	78
GRMZM2G521862	692	104	74	103	75	87	98
GRMZM2G522066	1077	5	4	4	60	2	14
